timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
33 76 104 0.33951074056885605 0.06048925943114397
33 90 127 0.2637855480901978 0.13621445190980225
33 91 119 0.31051302341308923 0.0894869765869108
33 94 122 0.32498872783705374 0.07501127216294629
33 99 124 0.25538878902104956 0.14461121097895047
33 100 144 0.2170381003495124 0.18296189965048762
33 123 136 0.3904555538146813 0.009544446185318745
33 143 155 0.2465170507904887 0.15348294920951133
33 144 156 0.3449611445071657 0.05503885549283433
33 163 167 0.3888543544817077 0.011145645518292335
34 3 78 0.2536196192331298 0.1463803807668702
34 6 122 0.3921766767135523 0.007823323286447748
34 12 18 0.2691954587380492 0.13080454126195085
34 34 113 0.36181385604953303 0.03818614395046699
34 35 65 0.3298737713970241 0.0701262286029759
34 41 73 0.270606895724763 0.12939310427523704
34 52 56 0.26716018251709983 0.1328398174829002
34 61 108 0.36296610000677104 0.03703389999322898
34 67 71 0.39118637661338745 0.008813623386612568
34 76 89 0.27231313542174207 0.12768686457825795
34 80 84 0.39994664280958897 5.3357190411051914E-5
34 83 86 0.21979419392123772 0.1802058060787623
34 91 119 0.2705267014314691 0.1294732985685309
34 98 161 0.3938165288832065 0.006183471116793515
34 99 126 0.38445969259713847 0.015540307402861553
34 123 136 0.27330626262415886 0.12669373737584116
34 161 169 0.30785959377728633 0.09214040622271369
35 22 25 0.3411605143618202 0.05883948563817981
35 29 121 0.2973134604093229 0.10268653959067714
35 34 113 0.38880420615333794 0.011195793846662083
35 38 41 0.3556721505626816 0.044327849437318434
35 41 73 0.21910472977811885 0.18089527022188118
35 48 116 0.25925103933639926 0.14074896066360076
35 50 102 0.3891379483040672 0.010862051695932795
35 57 93 0.292868829710834 0.10713117028916602
35 58 96 0.33983981146923814 0.06016018853076188
35 60 83 0.3374446412728306 0.06255535872716944
35 65 66 0.3971947016091846 0.002805298390815447
35 76 89 0.27231313542174207 0.12768686457825795
35 78 82 0.34467737157315653 0.05532262842684349
35 81 111 0.27684395292847813 0.12315604707152189
35 99 126 0.38445969259713847 0.015540307402861553
35 123 136 0.27330626262415886 0.12669373737584116
36 4 24 0.3533835890786349 0.04661641092136515
36 9 17 0.3618425841345332 0.03815741586546684
36 14 132 0.31660727200151634 0.08339272799848368
36 17 80 0.3609172171132191 0.03908278288678091
36 29 94 0.2975723467110659 0.1024276532889341
36 30 137 0.3066978706442794 0.09330212935572063
36 57 93 0.292868829710834 0.10713117028916602
36 87 125 0.37869752883854846 0.021302471161451564
36 90 127 0.3976252879288891 0.002374712071110896
36 95 110 0.2963807314685533 0.1036192685314467
36 100 126 0.38004369000702504 0.019956309992974985
36 155 166 0.3959343420250051 0.004065657974994918
36 160 169 0.3125529733463775 0.08744702665362253
37 3 82 0.25119554480613204 0.14880445519386798
37 6 83 0.2647522973988476 0.13524770260115243
37 9 17 0.3245481272084177 0.07545187279158233
37 16 131 0.3991273505102849 8.726494897151049E-4
37 19 80 0.38848525207655754 0.011514747923442481
37 22 25 0.3345514382601194 0.06544856173988062
37 47 53 0.2908596422973479 0.10914035770265212
37 60 61 0.3144189573410208 0.0855810426589792
37 64 136 0.3993668296682762 6.331703317238313E-4
37 65 66 0.39344032891174874 0.006559671088251284
37 87 170 0.36813255775810994 0.03186744224189009
37 93 96 0.3576384575914303 0.04236154240856971
37 102 127 0.33022285243970556 0.06977714756029446
37 145 146 0.30038498755576754 0.09961501244423249
37 160 169 0.3125529733463775 0.08744702665362253
37 161 164 0.32169622143103055 0.07830377856896947
38 1 63 0.32547838562736936 0.07452161437263066
38 13 111 0.31252576677127897 0.08747423322872105
38 13 137 0.2924131748193589 0.10758682518064111
38 31 84 0.3784350416252277 0.021564958374772347
38 33 136 0.30233132427961396 0.09766867572038607
38 46 53 0.3412149953529093 0.058785004647090744
38 55 129 0.28331911570592866 0.11668088429407136
38 64 95 0.39246134670806776 0.007538653291932262
38 69 72 0.2698760641918635 0.13012393580813653
38 75 134 0.2953703566766354 0.10462964332336461
38 79 92 0.2630060400470304 0.13699395995296965
38 81 82 0.32244775910460205 0.07755224089539797
38 81 131 0.2730882095859027 0.12691179041409734
38 85 108 0.3554240189952091 0.04457598100479093
38 99 156 0.29185251539835744 0.10814748460164259
38 111 137 0.27075196254014683 0.1292480374598532
38 161 164 0.32169622143103055 0.07830377856896947
39 8 20 0.39060291056959123 0.00939708943040879
39 19 80 0.3121116361471262 0.0878883638528738
39 55 129 0.28331911570592866 0.11668088429407136
39 74 148 0.32363895836549283 0.07636104163450719
39 91 119 0.255009924159706 0.144990075840294
39 126 169 0.34219325726767746 0.05780674273232256
39 157 163 0.38336383550687164 0.01663616449312838
40 5 107 0.2359912707391849 0.1640087292608151
40 9 80 0.3765197036563497 0.023480296343650342
40 12 18 0.2802633271271826 0.11973667287281742
40 13 78 0.39654262243965716 0.003457377560342867
40 18 121 0.3967448172870137 0.0032551827129863042
40 19 80 0.3121116361471262 0.0878883638528738
40 32 151 0.34429326077292227 0.05570673922707775
40 37 97 0.3169501749081714 0.08304982509182862
40 56 101 0.3424548926498464 0.05754510735015361
40 68 114 0.347672586294504 0.05232741370549604
40 69 72 0.2480377760190757 0.15196222398092432
40 72 145 0.34391671028081416 0.05608328971918586
40 78 131 0.39907909959794047 9.209004020595546E-4
40 79 92 0.3144116393276394 0.08558836067236064
40 83 108 0.28559796114982794 0.11440203885017208
40 89 104 0.31494491905328553 0.08505508094671449
40 89 134 0.3789461836917437 0.021053816308256312
40 103 117 0.3861145394544533 0.013885460545546735
40 103 142 0.3863125032494938 0.013687496750506234
40 117 141 0.3662157076908833 0.033784292309116726
41 13 86 0.284016202039775 0.11598379796022501
41 36 113 0.33098126727360916 0.06901873272639086
41 43 68 0.3203110505906998 0.07968894940930021
41 43 71 0.3452235020464617 0.05477649795353834
41 55 129 0.37645546818739295 0.023544531812607072
41 56 101 0.2693215952529457 0.13067840474705433
41 75 134 0.3243513192862368 0.07564868071376324
41 78 108 0.372953312723165 0.027046687276835013
41 87 153 0.3161818259830295 0.0838181740169705
41 88 161 0.24597320558926528 0.15402679441073475
41 89 167 0.39514184272968816 0.004858157270311858
41 125 168 0.37628337421116403 0.023716625788835988
41 145 146 0.38348750041340873 0.01651249958659129
41 148 163 0.39054906878806667 0.009450931211933356
42 6 83 0.3152178600100677 0.08478213998993234
42 20 32 0.29157057094228783 0.10842942905771219
42 37 97 0.3392734443256521 0.060726555674347926
42 55 117 0.31576909740661335 0.08423090259338667
42 65 66 0.3105318129650482 0.0894681870349518
42 68 114 0.34268005795633216 0.05731994204366786
42 82 123 0.26883106882816216 0.13116893117183787
42 88 124 0.22517080889772323 0.1748291911022768
42 89 134 0.2745149033513267 0.1254850966486733
42 90 127 0.3135817511449069 0.08641824885509314
42 90 129 0.37553534847021075 0.024464651529789272
42 95 123 0.3956991595162407 0.004300840483759338
42 141 142 0.3971266748221689 0.002873325177831121
42 145 146 0.38348750041340873 0.01651249958659129
43 1 132 0.3007680969930795 0.09923190300692053
43 6 94 0.3904543180124715 0.009545681987528531
43 13 60 0.39232072467461243 0.007679275325387591
43 13 61 0.39803506625453583 0.0019649337454641924
43 15 132 0.39747053785680153 0.002529462143198491
43 40 100 0.3984572230529772 0.001542776947022817
43 50 127 0.32397658912802346 0.07602341087197656
43 57 78 0.39627550427760083 0.0037244957223991904
43 67 71 0.36461529531228704 0.03538470468771299
43 69 145 0.3709437336612583 0.0290562663387417
43 75 167 0.378370126558758 0.02162987344124201
43 82 123 0.26883106882816216 0.13116893117183787
43 86 110 0.37802052652791834 0.02197947347208168
43 90 129 0.37553534847021075 0.024464651529789272
43 95 131 0.27335407029105613 0.1266459297089439
43 97 161 0.3911210735556957 0.008878926444304325
43 99 144 0.36988014920520074 0.030119850794799286
43 110 131 0.39237827266510933 0.007621727334890693
44 1 132 0.3007680969930795 0.09923190300692053
44 13 30 0.39638196859370595 0.0036180314062940755
44 16 123 0.39534777256435394 0.0046522274356460835
44 21 121 0.30724864569188526 0.09275135430811476
44 25 84 0.3971730315938723 0.002826968406127728
44 27 109 0.3456317488816062 0.05436825111839383
44 36 40 0.3314482406534125 0.06855175934658753
44 36 113 0.3949864063515467 0.0050135936484533294
44 37 164 0.39807880932234463 0.0019211906776553933
44 45 129 0.33972277038073595 0.06027722961926407
44 69 98 0.24931803482529238 0.15068196517470764
44 72 165 0.39243413230867896 0.00756586769132106
44 90 127 0.2915119094226626 0.10848809057733744
44 91 119 0.30329181332062727 0.09670818667937275
44 118 166 0.38467828468293275 0.015321715317067275
45 2 131 0.2598556552478456 0.14014434475215443
45 10 107 0.3115060797147302 0.08849392028526981
45 12 122 0.3977046256565823 0.0022953743434177
45 13 30 0.39638196859370595 0.0036180314062940755
45 16 95 0.3503643994248785 0.04963560057512151
45 29 121 0.31180332437209946 0.08819667562790057
45 36 40 0.3314482406534125 0.06855175934658753
45 37 154 0.31884398734959946 0.08115601265040057
45 37 164 0.39807880932234463 0.0019211906776553933
45 43 114 0.35418572446525576 0.045814275534744264
45 45 55 0.27139071328152903 0.128609286718471
45 55 117 0.3254719053562164 0.07452809464378363
45 58 136 0.336699826953861 0.063300173046139
45 69 98 0.24931803482529238 0.15068196517470764
45 72 165 0.39243413230867896 0.00756586769132106
45 89 158 0.3766449619023169 0.023355038097683134
45 90 127 0.31447494998639974 0.08552505001360028
45 102 127 0.3398240152134958 0.06017598478650421
45 104 117 0.378865630842955 0.02113436915704503
46 10 23 0.2646341010100636 0.1353658989899364
46 12 122 0.3977046256565823 0.0022953743434177
46 13 131 0.3396029383066851 0.060397061693314935
46 17 121 0.2646539825869571 0.13534601741304292
46 25 109 0.3726836512313008 0.027316348768699206
46 36 40 0.3323512253872966 0.06764877461270341
46 50 127 0.39432444511375214 0.00567555488624788
46 69 98 0.3968739335805936 0.003126066419406437
46 77 157 0.3236697111332474 0.07633028886675264
46 86 137 0.31275025079132573 0.08724974920867429
46 103 148 0.3162534379776794 0.08374656202232061
46 118 166 0.326882636045007 0.07311736395499302
46 146 170 0.3892471793777158 0.01075282062228422
46 159 162 0.3859121103246263 0.014087889675373721
47 2 111 0.3067700132248423 0.0932299867751577
47 6 85 0.30447039243160817 0.09552960756839185
47 9 80 0.23353857910265508 0.16646142089734495
47 10 23 0.31129469797833226 0.08870530202166776
47 10 24 0.3703476570511013 0.029652342948898736
47 61 96 0.36132513508206815 0.03867486491793187
47 65 113 0.39129036484410756 0.008709635155892459
47 69 98 0.3968739335805936 0.003126066419406437
47 72 112 0.31382572980652457 0.08617427019347546
47 72 165 0.34366005669089994 0.05633994330910008
47 82 92 0.352814189808562 0.04718581019143803
47 103 148 0.3162534379776794 0.08374656202232061
47 104 141 0.3977335406975457 0.002266459302454338
47 133 143 0.2646343113447707 0.1353656886552293
47 134 167 0.3132033630019987 0.08679663699800133
48 2 111 0.3952531476946714 0.004746852305328619
48 16 33 0.3924711421239694 0.007528857876030637
48 33 64 0.3936932772563161 0.006306722743683935
48 60 82 0.30163836079178163 0.09836163920821839
48 65 113 0.39129036484410756 0.008709635155892459
48 72 165 0.34366005669089994 0.05633994330910008
48 81 111 0.2879737058471339 0.11202629415286613
48 88 161 0.30016612931421843 0.09983387068578159
48 118 166 0.2707015803222681 0.12929841967773192
48 133 143 0.2646343113447707 0.1353656886552293
48 145 146 0.3937976353336041 0.006202364666395899
49 14 111 0.3505951185343617 0.04940488146563832
49 16 33 0.3924711421239694 0.007528857876030637
49 19 80 0.3817321662554407 0.018267833744559314
49 31 106 0.3180729993370431 0.08192700066295694
49 33 64 0.3936932772563161 0.006306722743683935
49 40 70 0.3810567844568082 0.018943215543191838
49 43 114 0.32478978519904883 0.07521021480095119
49 51 117 0.305698142428242 0.09430185757175802
49 58 96 0.2984766212620411 0.10152337873795891
49 85 111 0.32987826737025516 0.07012173262974486
49 88 161 0.30016612931421843 0.09983387068578159
49 132 137 0.370015958543521 0.029984041456479038
49 133 143 0.24844600739113265 0.15155399260886737
49 141 148 0.31010500333120616 0.08989499666879386
49 141 167 0.31961146508403876 0.08038853491596126
50 6 86 0.39636658816817566 0.0036334118318243624
50 12 122 0.37686172121442785 0.023138278785572175
50 14 83 0.32938558744798313 0.07061441255201689
50 17 59 0.32503428348883356 0.07496571651116646
50 19 80 0.32103396200221845 0.07896603799778157
50 22 109 0.31509611449558267 0.08490388550441735
50 23 109 0.3781685391355257 0.021831460864474295
50 36 70 0.28997274080772556 0.11002725919227446
50 43 114 0.32478978519904883 0.07521021480095119
50 44 114 0.39136767032473896 0.008632329675261063
50 45 104 0.3996692211280764 3.3077887192362043E-4
50 51 117 0.3098460425079211 0.09015395749207894
50 51 129 0.346357001843771 0.05364299815622903
50 56 130 0.3488385887437163 0.051161411256283706
50 58 96 0.2984766212620411 0.10152337873795891
50 72 98 0.3167281603403045 0.08327183965969553
50 72 165 0.3409859301318262 0.05901406986817381
50 84 106 0.23395200837447583 0.1660479916255242
50 90 127 0.3583865885845537 0.04161341141544633
50 97 124 0.25295741239187874 0.14704258760812128
50 126 156 0.32757679226611597 0.07242320773388405
50 132 137 0.34577737909933753 0.05422262090066249
50 135 163 0.33395433065159624 0.06604566934840378
50 143 155 0.2263502124075755 0.17364978759242453
50 149 158 0.393215304789062 0.0067846952109379965
51 6 86 0.2578838539935188 0.1421161460064812
51 14 83 0.32938558744798313 0.07061441255201689
51 19 80 0.32103396200221845 0.07896603799778157
51 22 106 0.32239335969748967 0.07760664030251035
51 34 170 0.38477321927597014 0.015226780724029887
51 36 70 0.28997274080772556 0.11002725919227446
51 40 70 0.35322300115234184 0.04677699884765818
51 43 114 0.23112824271374777 0.16887175728625226
51 44 114 0.3524548992701492 0.0475451007298508
51 58 136 0.39470708942911875 0.005292910570881271
51 61 95 0.3159496056509331 0.08405039434906691
51 72 165 0.3409859301318262 0.05901406986817381
51 76 142 0.3841699497610759 0.015830050238924143
51 90 127 0.38229603591120037 0.01770396408879965
51 93 111 0.391136591798717 0.008863408201283007
51 116 143 0.3265457562442357 0.07345424375576431
51 133 143 0.3919379116580201 0.008062088341979912
51 135 163 0.33395433065159624 0.06604566934840378
51 141 167 0.3289278683629372 0.07107213163706283
52 2 81 0.3475480446910943 0.05245195530890573
52 3 110 0.28195517509016027 0.11804482490983975
52 14 83 0.39150714025461864 0.008492859745381387
52 30 61 0.27370510208685694 0.12629489791314308
52 34 170 0.38477321927597014 0.015226780724029887
52 40 100 0.39007326169457657 0.009926738305423455
52 50 129 0.3347912679541023 0.06520873204589772
52 56 130 0.39285580557167865 0.007144194428321371
52 57 64 0.3397277200615668 0.060272279938433204
52 69 145 0.3301241682418707 0.06987583175812934
52 72 112 0.36774622673655327 0.03225377326344675
52 76 117 0.35401468847433465 0.04598531152566537
52 90 127 0.38229603591120037 0.01770396408879965
52 103 134 0.39155583202098476 0.00844416797901526
52 118 166 0.37371950834586065 0.02628049165413937
52 126 156 0.25319737868905434 0.14680262131094568
52 134 148 0.23989271824746514 0.16010728175253489
52 141 167 0.3289278683629372 0.07107213163706283
52 143 155 0.34263653825355994 0.05736346174644008
52 157 162 0.33955880996155763 0.060441190038442394
53 12 94 0.3593356367729739 0.0406643632270261
53 17 21 0.2571134761490746 0.14288652385092543
53 29 59 0.23599604183538955 0.16400395816461047
53 30 61 0.27370510208685694 0.12629489791314308
53 34 39 0.3719986866214262 0.02800131337857381
53 52 140 0.22475511941344387 0.17524488058655616
53 57 110 0.3936439013078143 0.00635609869218573
53 58 110 0.39381776864295553 0.0061822313570444876
53 84 106 0.35080993390284004 0.04919006609715998
53 85 86 0.23975296862209697 0.16024703137790305
53 88 124 0.3685462936868362 0.0314537063131638
53 99 126 0.26331139948756094 0.13668860051243908
53 110 136 0.2823991649811053 0.11760083501889473
53 118 166 0.37371950834586065 0.02628049165413937
53 133 143 0.2226200715319651 0.1773799284680349
53 141 167 0.2681738234841728 0.13182617651582723
53 148 167 0.31617104887705105 0.08382895112294897
53 154 169 0.304025550419941 0.09597444958005902
54 2 85 0.3273026978710597 0.07269730212894032
54 6 86 0.3852945381895938 0.014705461810406217
54 6 137 0.3612789319123592 0.03872106808764081
54 13 57 0.2769754405994407 0.12302455940055934
54 13 95 0.36212117846725045 0.037878821532749574
54 17 21 0.33918507115840985 0.06081492884159018
54 31 109 0.33553871797789436 0.06446128202210566
54 37 169 0.3956863483218871 0.004313651678112929
54 74 118 0.3300743991138439 0.06992560088615613
54 77 159 0.3976297820438086 0.0023702179561914116
54 81 95 0.3937405972511754 0.006259402748824638
54 86 137 0.31889396279764576 0.08110603720235426
54 90 127 0.3347691352124934 0.06523086478750661
54 101 150 0.377520101997524 0.022479898002476018
54 143 155 0.31222467319300096 0.08777532680699907
54 146 165 0.35474208320186623 0.04525791679813379
55 3 58 0.390498985829515 0.009501014170485045
55 12 94 0.3167584586990905 0.08324154130090955
55 17 21 0.33918507115840985 0.06081492884159018
55 22 106 0.35641686093596525 0.04358313906403477
55 23 109 0.39264470284704683 0.0073552971529531885
55 40 144 0.357760800884273 0.042239199115727044
55 50 129 0.39813175040336773 0.0018682495966322876
55 57 83 0.238835528943107 0.16116447105689302
55 58 136 0.37623376616831494 0.02376623383168508
55 72 146 0.3195138932629325 0.08048610673706752
55 81 95 0.3250341509029119 0.07496584909708814
55 90 127 0.3347691352124934 0.06523086478750661
55 115 156 0.31603970467848985 0.08396029532151017
55 143 155 0.38777236787668595 0.01222763212331407
55 163 167 0.2861274972048263 0.11387250279517375
56 1 132 0.36242676994766493 0.037573230052335094
56 6 86 0.29738705202516436 0.10261294797483567
56 12 94 0.2660227962439791 0.1339772037560209
56 13 58 0.2333252446369821 0.16667475536301793
56 15 131 0.3115622599089941 0.08843774009100591
56 16 78 0.39471822773732235 0.005281772262677675
56 18 29 0.35576662325935104 0.04423337674064898
56 19 62 0.3955929918910516 0.004407008108948396
56 22 106 0.32708244272688525 0.07291755727311477
56 34 39 0.31357402512364846 0.08642597487635156
56 63 105 0.35830080744346554 0.04169919255653448
56 67 68 0.2562227260841949 0.14377727391580514
56 74 157 0.255135616523717 0.144864383476283
56 75 149 0.39865633598223493 0.0013436640177650894
56 82 110 0.3098961820383497 0.09010381796165035
56 98 154 0.25543778507570364 0.14456221492429638
56 99 126 0.39955667902512165 4.433209748783695E-4
56 100 138 0.24018548984494295 0.15981451015505707
56 115 164 0.3274940538672155 0.07250594613278455
57 1 132 0.36242676994766493 0.037573230052335094
57 6 86 0.29738705202516436 0.10261294797483567
57 13 136 0.39307951668499785 0.006920483315002168
57 16 78 0.39471822773732235 0.005281772262677675
57 16 123 0.2230865532016121 0.1769134467983879
57 25 84 0.3877520217054675 0.012247978294532502
57 28 151 0.2389311552299674 0.1610688447700326
57 30 95 0.3645810642270799 0.0354189357729201
57 34 39 0.31357402512364846 0.08642597487635156
57 45 142 0.29388051050446273 0.10611948949553729
57 50 67 0.394784648853273 0.005215351146726999
57 64 110 0.39959023495939766 4.097650406023612E-4
57 65 152 0.3485288449710657 0.051471155028934346
57 74 166 0.39631536680223917 0.003684633197760856
57 82 96 0.38714232739229987 0.012857672607700155
57 100 138 0.2822786802075301 0.11772131979246991
58 1 132 0.3389703433438049 0.06102965665619514
58 9 19 0.2848025503545131 0.11519744964548695
58 12 94 0.282245954304773 0.11775404569522702
58 13 136 0.39307951668499785 0.006920483315002168
58 27 121 0.3700775148907704 0.029922485109229624
58 50 67 0.394784648853273 0.005215351146726999
58 78 136 0.34988400911825035 0.05011599088174967
58 82 96 0.38714232739229987 0.012857672607700155
58 101 130 0.30969716690210414 0.09030283309789588
58 112 154 0.3686673134274329 0.0313326865725671
58 115 124 0.27079599077046385 0.12920400922953618
58 145 165 0.3281883923083545 0.07181160769164552
59 9 19 0.3563255852942228 0.04367441470577721
59 12 94 0.2376683394673025 0.1623316605326975
59 13 136 0.31170173730657685 0.08829826269342317
59 15 131 0.33359473372149223 0.06640526627850779
59 16 78 0.39488450449717694 0.005115495502823086
59 29 63 0.33166347645126665 0.06833652354873337
59 44 129 0.2424047481493004 0.1575952518506996
59 60 64 0.32465941895462064 0.07534058104537938
59 60 82 0.390624471303933 0.009375528696067004
59 70 138 0.3959408275533137 0.004059172446686299
59 74 77 0.39158223737568015 0.008417762624319869
59 78 136 0.3350195447889886 0.06498045521101142
59 101 150 0.2452784159880163 0.15472158401198371
59 115 124 0.2519177207074349 0.14808227929256512
59 124 164 0.36764419728403724 0.03235580271596278
59 141 167 0.3401678615118519 0.05983213848814811
59 169 170 0.2749714322888126 0.12502856771118742
60 15 131 0.24408892460318235 0.15591107539681767
60 16 78 0.39488450449717694 0.005115495502823086
60 22 106 0.31736450217101164 0.08263549782898838
60 43 127 0.25120237781970284 0.14879762218029718
60 44 129 0.38647875961496064 0.01352124038503938
60 78 79 0.2843941721175089 0.11560582788249113
60 78 136 0.3350195447889886 0.06498045521101142
60 82 123 0.25443224896179356 0.14556775103820646
60 86 137 0.36191467783737424 0.03808532216262578
60 90 117 0.3868166589180704 0.013183341081929645
60 96 110 0.3922000800884065 0.007799919911593511
60 97 161 0.354482793727326 0.04551720627267403
60 101 150 0.2452784159880163 0.15472158401198371
60 115 124 0.2519177207074349 0.14808227929256512
60 118 162 0.3938944604518364 0.006105539548163619
60 126 144 0.398683253730955 0.0013167462690450438
61 3 120 0.39973728286071486 2.627171392851624E-4
61 35 51 0.23625857248030152 0.1637414275196985
61 37 88 0.27687783583221426 0.12312216416778576
61 48 116 0.28761731083692943 0.11238268916307059
61 48 162 0.3934775461384898 0.006522453861510236
61 70 138 0.375917725976717 0.024082274023283
61 78 136 0.2581481385568258 0.14185186144317424
61 82 123 0.25443224896179356 0.14556775103820646
61 97 161 0.2488765861858594 0.15112341381414063
61 103 135 0.3588076637769295 0.0411923362230705
61 126 144 0.3666848416984769 0.033315158301523096
61 145 146 0.37977016381869266 0.02022983618130736
61 146 165 0.3650283634233541 0.034971636576645926
62 27 84 0.36074752771356894 0.039252472286431084
62 41 52 0.3404595921562734 0.059540407843726606
62 48 157 0.22241882701226928 0.17758117298773074
62 62 121 0.39069336259715476 0.009306637402845264
62 67 114 0.30566051673695654 0.09433948326304348
62 70 144 0.39620407732225793 0.003795922677742092
62 74 166 0.266591930990952 0.133408069009048
62 90 104 0.3555202098751064 0.044479790124893615
62 101 150 0.3903466058095836 0.009653394190416442
62 110 123 0.3878401397615754 0.012159860238424636
62 134 148 0.2617381062213867 0.1382618937786133
62 145 146 0.37977016381869266 0.02022983618130736
62 155 162 0.3975850218483427 0.00241497815165731
63 6 14 0.3258978015528704 0.07410219844712962
63 16 78 0.38116770566821767 0.01883229433178235
63 25 121 0.3146990614061632 0.0853009385938368
63 48 157 0.32507055000416024 0.07492944999583978
63 64 79 0.35626112132972926 0.043738878670270764
63 69 153 0.38909561335135706 0.01090438664864296
63 75 166 0.31280018527104136 0.08719981472895866
63 82 110 0.30827918792286685 0.09172081207713317
63 90 117 0.38370727349713585 0.016292726502864174
63 126 144 0.3290280001542883 0.07097199984571173
63 142 152 0.3320497063332309 0.06795029366676913
64 27 121 0.3719362139099056 0.02806378609009441
64 38 140 0.35318045510822477 0.046819544891775255
64 39 170 0.3492890248206056 0.050710975179394435
64 50 142 0.38414827818023484 0.015851721819765185
64 62 121 0.3918208046603322 0.008179195339667822
64 74 166 0.29055118540539043 0.10944881459460959
64 76 113 0.31262891295062334 0.08737108704937668
64 82 123 0.3427444934886504 0.05725550651134964
64 88 170 0.3975724223708372 0.002427577629162847
64 90 104 0.23870269052828355 0.16129730947171647
64 99 164 0.3866721030829521 0.013327896917047943
64 126 144 0.3546765586456944 0.045323441354305605
64 165 169 0.3963312002787194 0.0036687997212806467
65 3 96 0.3917132171791455 0.008286782820854544
65 23 24 0.25545458211165395 0.14454541788834607
65 38 140 0.35318045510822477 0.046819544891775255
65 39 88 0.3597889082439231 0.0402110917560769
65 41 73 0.23891031295612952 0.1610896870438705
65 47 53 0.373152094958473 0.02684790504152701
65 82 110 0.3689661103425708 0.031033889657429203
65 82 123 0.35255860452113763 0.04744139547886239
65 84 121 0.3832989500745975 0.0167010499254025
65 146 154 0.38854347946015466 0.01145652053984536
66 1 12 0.3006193563232329 0.09938064367676713
66 2 93 0.3080069208632174 0.09199307913678262
66 3 83 0.2718913078043006 0.12810869219569943
66 7 26 0.3620216815017779 0.03797831849822214
66 15 122 0.3991665610786658 8.334389213341953E-4
66 19 59 0.36209890882331885 0.03790109117668117
66 23 24 0.22442293705837457 0.17557706294162545
66 39 88 0.3597889082439231 0.0402110917560769
66 68 114 0.3583418829048425 0.04165811709515754
66 74 166 0.39693400706516996 0.003065992934830064
66 84 121 0.31765494847831405 0.08234505152168597
66 96 123 0.32587132626719867 0.07412867373280135
66 97 165 0.24155036797448684 0.15844963202551318
66 113 127 0.3209677443508336 0.07903225564916644
66 126 144 0.30642480461478677 0.09357519538521325
66 139 154 0.2746244540658616 0.1253755459341384
67 2 93 0.3080069208632174 0.09199307913678262
67 7 26 0.3620216815017779 0.03797831849822214
67 13 78 0.3814241314530179 0.01857586854698212
67 32 77 0.37771745451223415 0.02228254548776587
67 35 45 0.29658715650383705 0.10341284349616298
67 38 71 0.29087508838123116 0.10912491161876886
67 40 156 0.3592926700922101 0.04070732990778991
67 82 123 0.2737072976124391 0.1262927023875609
67 115 170 0.2826334058114934 0.11736659418850665
67 126 144 0.24685243011448615 0.15314756988551387
67 143 155 0.2307529575034329 0.16924704249656713
68 7 120 0.3222973367747652 0.07770266322523484
68 23 24 0.215694701963413 0.18430529803658702
68 40 156 0.2740164973690967 0.1259835026309033
68 47 49 0.3610673055555272 0.03893269444447284
68 65 66 0.30129268140110804 0.09870731859889198
68 82 110 0.28853166322530027 0.11146833677469975
68 98 153 0.3960834063405224 0.003916593659477607
68 99 164 0.35174295067091493 0.04825704932908509
68 126 144 0.38950866596313616 0.010491334036863864
68 141 163 0.36370672320501085 0.03629327679498917
68 145 154 0.3926670072720018 0.0073329927279982
68 146 154 0.3977716829773588 0.002228317022641202
68 158 167 0.37986661073443556 0.02013338926556446
69 3 33 0.3848679469410481 0.015132053058951933
69 5 151 0.33064089173665506 0.06935910826334496
69 9 63 0.3095618443350213 0.0904381556649787
69 12 137 0.30346459587688995 0.09653540412311007
69 13 78 0.3480119086330108 0.05198809136698923
69 15 131 0.3411196295415956 0.05888037045840444
69 35 45 0.2689218315392441 0.13107816846075593
69 38 67 0.33657500488464714 0.06342499511535288
69 40 156 0.2740164973690967 0.1259835026309033
69 45 100 0.2964917262992819 0.10350827370071813
69 51 71 0.38264902246055205 0.017350977539447976
69 52 68 0.3712839800241016 0.0287160199758984
69 131 137 0.2321551213038598 0.16784487869614023
69 161 170 0.388118847172645 0.011881152827355024
70 13 78 0.3147756582374728 0.08522434176252724
70 15 131 0.3411196295415956 0.05888037045840444
70 18 21 0.33193965425811717 0.06806034574188286
70 52 68 0.3712839800241016 0.0287160199758984
70 60 92 0.3433811697067269 0.05661883029327314
70 72 147 0.23893873409132133 0.1610612659086787
70 82 123 0.3064409668810631 0.09355903311893693
70 113 142 0.32297424575575817 0.07702575424424185
70 116 155 0.3110286683533774 0.08897133164662263
70 146 165 0.38157335046672025 0.01842664953327977
71 12 137 0.31892359388013536 0.08107640611986466
71 18 21 0.33193965425811717 0.06806034574188286
71 35 104 0.35897713571464424 0.04102286428535579
71 37 168 0.33101384117221744 0.06898615882778258
71 39 97 0.3714122605560124 0.028587739443987625
71 44 71 0.38217270295885186 0.01782729704114816
71 48 133 0.36031433736770063 0.03968566263229939
71 58 82 0.3137976530477212 0.0862023469522788
71 96 123 0.38941211300632883 0.010587886993671192
71 103 167 0.3987774006326664 0.0012225993673335989
71 107 133 0.29192478613096756 0.10807521386903246
71 126 144 0.2740943689036705 0.12590563109632952
71 127 129 0.2851742709339011 0.11482572906609895
